datetime,Rainfall,Source
9/26/24 0:00,2.96,ASOS - Asheville Regional Airport (NC)
9/26/24 1:00,3.17,ASOS - Asheville Regional Airport (NC)
9/26/24 2:00,3.65,ASOS - Asheville Regional Airport (NC)
9/26/24 3:00,4.02,ASOS - Asheville Regional Airport (NC)
9/26/24 4:00,4.13,ASOS - Asheville Regional Airport (NC)
9/26/24 5:00,4.40,ASOS - Asheville Regional Airport (NC)
9/26/24 6:00,4.90,ASOS - Asheville Regional Airport (NC)
9/26/24 7:00,5.65,ASOS - Asheville Regional Airport (NC)
9/26/24 8:00,5.89,ASOS - Asheville Regional Airport (NC)
9/26/24 9:00,6.29,ASOS - Asheville Regional Airport (NC)
9/26/24 10:00,6.81,ASOS - Asheville Regional Airport (NC)
9/26/24 11:00,7.31,ASOS - Asheville Regional Airport (NC)
9/26/24 12:00,7.58,ASOS - Asheville Regional Airport (NC)
9/26/24 13:00,7.99,ASOS - Asheville Regional Airport (NC)
9/26/24 14:00,8.12,ASOS - Asheville Regional Airport (NC)
9/26/24 15:00,8.24,ASOS - Asheville Regional Airport (NC)
9/26/24 16:00,8.29,ASOS - Asheville Regional Airport (NC)
9/26/24 17:00,8.33,ASOS - Asheville Regional Airport (NC)
9/26/24 18:00,8.42,ASOS - Asheville Regional Airport (NC)
9/26/24 19:00,8.53,ASOS - Asheville Regional Airport (NC)
9/26/24 20:00,8.81,ASOS - Asheville Regional Airport (NC)
9/26/24 21:00,8.96,ASOS - Asheville Regional Airport (NC)
9/26/24 22:00,9.07,ASOS - Asheville Regional Airport (NC)
9/26/24 23:00,9.13,ASOS - Asheville Regional Airport (NC)
9/27/24 0:00,9.19,ASOS - Asheville Regional Airport (NC)
9/27/24 1:00,9.26,ASOS - Asheville Regional Airport (NC)
9/27/24 2:00,9.46,ASOS - Asheville Regional Airport (NC)
9/27/24 3:00,9.81,ASOS - Asheville Regional Airport (NC)
9/27/24 4:00,10.04,ASOS - Asheville Regional Airport (NC)
9/27/24 5:00,10.17,ASOS - Asheville Regional Airport (NC)
9/27/24 6:00,10.40,ASOS - Asheville Regional Airport (NC)
9/27/24 7:00,10.68,ASOS - Asheville Regional Airport (NC)
9/27/24 8:00,10.91,ASOS - Asheville Regional Airport (NC)
9/27/24 9:00,11.26,ASOS - Asheville Regional Airport (NC)
9/27/24 10:00,11.60,ASOS - Asheville Regional Airport (NC)
9/27/24 11:00,12.17,ASOS - Asheville Regional Airport (NC)
9/27/24 12:00,12.27,ASOS - Asheville Regional Airport (NC)
9/27/24 13:00,12.27,ASOS - Asheville Regional Airport (NC)
9/27/24 14:00,12.27,ASOS - Asheville Regional Airport (NC)
9/27/24 15:00,12.27,ASOS - Asheville Regional Airport (NC)
9/27/24 16:00,12.27,ASOS - Asheville Regional Airport (NC)
9/27/24 17:00,12.27,ASOS - Asheville Regional Airport (NC)
9/27/24 18:00,12.27,ASOS - Asheville Regional Airport (NC)
9/27/24 19:00,12.27,ASOS - Asheville Regional Airport (NC)
9/27/24 20:00,12.27,ASOS - Asheville Regional Airport (NC)
9/27/24 21:00,12.27,ASOS - Asheville Regional Airport (NC)
9/27/24 22:00,12.27,ASOS - Asheville Regional Airport (NC)
9/27/24 23:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 0:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 1:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 2:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 3:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 4:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 5:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 6:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 7:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 8:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 9:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 10:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 11:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 12:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 13:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 14:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 15:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 16:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 17:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 18:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 19:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 20:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 21:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 22:00,12.27,ASOS - Asheville Regional Airport (NC)
9/28/24 23:00,12.27,ASOS - Asheville Regional Airport (NC)
9/29/24 0:00,12.27,ASOS - Asheville Regional Airport (NC)
9/23/24 0:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 1:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 2:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 3:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 4:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 5:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 6:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 7:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 8:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 9:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 10:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 11:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 12:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 13:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 14:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 15:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 16:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 17:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 18:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 19:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 20:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 21:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 22:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/23/24 23:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/24/24 0:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/24/24 1:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/24/24 2:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/24/24 3:00,0.00,ASOS - Tri-City Regional Airport (TN)
9/24/24 4:00,0.42,ASOS - Tri-City Regional Airport (TN)
9/24/24 5:00,0.43,ASOS - Tri-City Regional Airport (TN)
9/24/24 6:00,0.43,ASOS - Tri-City Regional Airport (TN)
9/24/24 7:00,0.43,ASOS - Tri-City Regional Airport (TN)
9/24/24 8:00,0.43,ASOS - Tri-City Regional Airport (TN)
9/24/24 9:00,0.43,ASOS - Tri-City Regional Airport (TN)
9/24/24 10:00,0.43,ASOS - Tri-City Regional Airport (TN)
9/24/24 11:00,0.43,ASOS - Tri-City Regional Airport (TN)
9/24/24 12:00,0.43,ASOS - Tri-City Regional Airport (TN)
9/24/24 13:00,0.43,ASOS - Tri-City Regional Airport (TN)
9/24/24 14:00,0.43,ASOS - Tri-City Regional Airport (TN)
9/24/24 15:00,0.43,ASOS - Tri-City Regional Airport (TN)
9/24/24 16:00,0.43,ASOS - Tri-City Regional Airport (TN)
9/24/24 17:00,0.45,ASOS - Tri-City Regional Airport (TN)
9/24/24 18:00,0.45,ASOS - Tri-City Regional Airport (TN)
9/24/24 19:00,0.45,ASOS - Tri-City Regional Airport (TN)
9/24/24 20:00,0.45,ASOS - Tri-City Regional Airport (TN)
9/24/24 21:00,0.45,ASOS - Tri-City Regional Airport (TN)
9/24/24 22:00,0.45,ASOS - Tri-City Regional Airport (TN)
9/24/24 23:00,0.45,ASOS - Tri-City Regional Airport (TN)
9/25/24 0:00,0.45,ASOS - Tri-City Regional Airport (TN)
9/25/24 1:00,0.45,ASOS - Tri-City Regional Airport (TN)
9/25/24 2:00,0.45,ASOS - Tri-City Regional Airport (TN)
9/25/24 3:00,0.45,ASOS - Tri-City Regional Airport (TN)
9/25/24 4:00,0.45,ASOS - Tri-City Regional Airport (TN)
9/25/24 5:00,0.45,ASOS - Tri-City Regional Airport (TN)
9/25/24 6:00,0.76,ASOS - Tri-City Regional Airport (TN)
9/25/24 7:00,1.07,ASOS - Tri-City Regional Airport (TN)
9/25/24 8:00,1.09,ASOS - Tri-City Regional Airport (TN)
9/25/24 9:00,1.09,ASOS - Tri-City Regional Airport (TN)
9/25/24 10:00,1.13,ASOS - Tri-City Regional Airport (TN)
9/25/24 11:00,1.37,ASOS - Tri-City Regional Airport (TN)
9/25/24 12:00,1.37,ASOS - Tri-City Regional Airport (TN)
9/25/24 13:00,1.42,ASOS - Tri-City Regional Airport (TN)
9/25/24 14:00,1.67,ASOS - Tri-City Regional Airport (TN)
9/25/24 15:00,1.90,ASOS - Tri-City Regional Airport (TN)
9/25/24 16:00,1.97,ASOS - Tri-City Regional Airport (TN)
9/25/24 17:00,1.98,ASOS - Tri-City Regional Airport (TN)
9/25/24 18:00,2.37,ASOS - Tri-City Regional Airport (TN)
9/25/24 19:00,2.55,ASOS - Tri-City Regional Airport (TN)
9/25/24 20:00,2.60,ASOS - Tri-City Regional Airport (TN)
9/25/24 21:00,2.61,ASOS - Tri-City Regional Airport (TN)
9/25/24 22:00,2.67,ASOS - Tri-City Regional Airport (TN)
9/25/24 23:00,2.74,ASOS - Tri-City Regional Airport (TN)
9/26/24 0:00,2.76,ASOS - Tri-City Regional Airport (TN)
9/26/24 1:00,2.76,ASOS - Tri-City Regional Airport (TN)
9/26/24 2:00,2.76,ASOS - Tri-City Regional Airport (TN)
9/26/24 3:00,2.76,ASOS - Tri-City Regional Airport (TN)
9/26/24 4:00,2.76,ASOS - Tri-City Regional Airport (TN)
9/26/24 5:00,2.76,ASOS - Tri-City Regional Airport (TN)
9/26/24 6:00,2.76,ASOS - Tri-City Regional Airport (TN)
9/26/24 7:00,2.76,ASOS - Tri-City Regional Airport (TN)
9/26/24 8:00,2.76,ASOS - Tri-City Regional Airport (TN)
9/26/24 9:00,2.87,ASOS - Tri-City Regional Airport (TN)
9/26/24 10:00,3.04,ASOS - Tri-City Regional Airport (TN)
9/26/24 11:00,30.80,ASOS - Tri-City Regional Airport (TN)
9/26/24 12:00,3.29,ASOS - Tri-City Regional Airport (TN)
9/26/24 13:00,3.52,ASOS - Tri-City Regional Airport (TN)
9/26/24 14:00,3.66,ASOS - Tri-City Regional Airport (TN)
9/26/24 15:00,3.73,ASOS - Tri-City Regional Airport (TN)
9/26/24 16:00,3.86,ASOS - Tri-City Regional Airport (TN)
9/26/24 17:00,4.00,ASOS - Tri-City Regional Airport (TN)
9/26/24 18:00,4.07,ASOS - Tri-City Regional Airport (TN)
9/26/24 19:00,4.11,ASOS - Tri-City Regional Airport (TN)
9/26/24 20:00,4.13,ASOS - Tri-City Regional Airport (TN)
9/26/24 21:00,4.16,ASOS - Tri-City Regional Airport (TN)
9/26/24 22:00,4.18,ASOS - Tri-City Regional Airport (TN)
9/26/24 23:00,4.21,ASOS - Tri-City Regional Airport (TN)
9/27/24 0:00,4.23,ASOS - Tri-City Regional Airport (TN)
9/27/24 1:00,4.23,ASOS - Tri-City Regional Airport (TN)
9/27/24 2:00,4.31,ASOS - Tri-City Regional Airport (TN)
9/27/24 3:00,4.51,ASOS - Tri-City Regional Airport (TN)
9/27/24 4:00,4.66,ASOS - Tri-City Regional Airport (TN)
9/27/24 5:00,4.70,ASOS - Tri-City Regional Airport (TN)
9/27/24 6:00,4.75,ASOS - Tri-City Regional Airport (TN)
9/27/24 7:00,4.81,ASOS - Tri-City Regional Airport (TN)
9/27/24 8:00,4.90,ASOS - Tri-City Regional Airport (TN)
9/27/24 9:00,4.93,ASOS - Tri-City Regional Airport (TN)
9/27/24 10:00,5.00,ASOS - Tri-City Regional Airport (TN)
9/27/24 11:00,5.04,ASOS - Tri-City Regional Airport (TN)
9/27/24 12:00,5.04,ASOS - Tri-City Regional Airport (TN)
9/27/24 13:00,5.06,ASOS - Tri-City Regional Airport (TN)
9/27/24 14:00,5.08,ASOS - Tri-City Regional Airport (TN)
9/27/24 15:00,5.19,ASOS - Tri-City Regional Airport (TN)
9/27/24 16:00,5.24,ASOS - Tri-City Regional Airport (TN)
9/27/24 17:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/27/24 18:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/27/24 19:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/27/24 20:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/27/24 21:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/27/24 22:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/27/24 23:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 0:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 1:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 2:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 3:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 4:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 5:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 6:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 7:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 8:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 9:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 10:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 11:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 12:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 13:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 14:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 15:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 16:00,5.31,ASOS - Tri-City Regional Airport (TN)
9/28/24 17:00,5.32,ASOS - Tri-City Regional Airport (TN)
9/28/24 18:00,5.33,ASOS - Tri-City Regional Airport (TN)
9/28/24 19:00,5.35,ASOS - Tri-City Regional Airport (TN)
9/28/24 20:00,5.35,ASOS - Tri-City Regional Airport (TN)
9/28/24 21:00,5.35,ASOS - Tri-City Regional Airport (TN)
9/28/24 22:00,5.35,ASOS - Tri-City Regional Airport (TN)
9/28/24 23:00,5.35,ASOS - Tri-City Regional Airport (TN)
9/29/24 0:00,5.35,ASOS - Tri-City Regional Airport (TN)